model,comparison,case_id,repetition,scenario_id,category,request_s_difference,selection_s_difference,retrieval_s_difference,generation_s_difference,validation_s_difference,loading_s_difference,retrieval_attempts_difference,unnecessary_retrievals_difference,irrelevant_inspected_difference,irrelevant_supplied_difference,supplied_coverage_difference,failure_difference
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_03,3,ir_scenario_01,multi_fact_personal,-1.9263719760000004,0.005016257999999999,-0.006340778000000005,-1.9125857759999993,-0.0022304249999999994,-0.0005494949999999999,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_04,1,ir_scenario_01,general_no_memory,5.716940817999999,0.010726747,-0.084117187,5.803455809999999,0.0004347919999999998,-0.0013643940000000001,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_04,2,ir_scenario_01,general_no_memory,-8.719139488,0.009011412000000002,-0.085680607,-8.648347894,0.002390931,0.0002581189999999998,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_04,3,ir_scenario_01,general_no_memory,-0.9833726120000001,0.016030103999999996,-0.074903209,-0.9255226199999997,0.0008945110000000006,0.0005231770000000001,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_05,1,ir_scenario_01,unknown_or_conflicting,-3.6422213680000013,0.013131637,-0.002050271999999992,-3.6523959280000007,-0.0008629930000000003,-4.720399999999991e-05,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_05,2,ir_scenario_01,unknown_or_conflicting,-7.663357278,0.006372861000000002,-0.019471060000000012,-7.648675377000001,0.0007288209999999993,-0.0005102459999999998,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_05,3,ir_scenario_01,unknown_or_conflicting,-1.3769124379999997,0.011055503,-0.0020194340000000005,-1.3766006929999994,-0.001006364,-0.0003246700000000002,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_06,1,ir_scenario_01,lifecycle_or_authorization,-8.390481679,0.015370723000000001,-0.010381801999999996,-8.394867000000001,0.001657338999999999,-1.0791000000000012e-05,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_06,2,ir_scenario_01,lifecycle_or_authorization,0.9630596480000002,0.011892005,-0.007921231,0.9754461569999995,-0.0038064180000000006,0.00035084099999999974,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_01_06,3,ir_scenario_01,lifecycle_or_authorization,-3.9510218550000005,0.014980098999999998,-0.003628136000000004,-3.94025467,-0.019965601,-0.0005339019999999999,0.0,0.0,0.0,0.0,0.0,1.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_01,1,ir_scenario_02,direct_personal_recall,-1.231545508,0.01017418,-0.004563391,-1.2467150269999996,0.003047681,-0.0001368649999999999,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_01,2,ir_scenario_02,direct_personal_recall,-4.501666290000001,0.011199733,0.013448915999999991,-4.489282796000001,0.0032254320000000003,-0.00017037900000000002,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_01,3,ir_scenario_02,direct_personal_recall,-0.2034765959999998,0.008939483000000002,0.008998559000000003,-0.21242459499999988,0.0003962060000000014,0.0002742309999999998,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_02,1,ir_scenario_02,paraphrased_personal_recall,-6.656744909,0.010185185999999999,0.00693685799999999,-6.682786500999999,0.0007739160000000004,-0.009460951,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_02,2,ir_scenario_02,paraphrased_personal_recall,2.395468407,0.011515282,0.006758622999999991,2.369261096,0.0007144759999999995,-0.0004427369999999999,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_02,3,ir_scenario_02,paraphrased_personal_recall,25.745629479,0.009097702,1.740332259,23.973845159,0.00704433,23.296986335,0.0,0.0,0.0,0.0,0.0,-1.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_03,1,ir_scenario_02,multi_fact_personal,-5.850578494999999,0.015851779,0.009535225000000008,-5.864765740000001,-0.0017920209999999995,-0.00016376399999999984,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_03,2,ir_scenario_02,multi_fact_personal,-4.638032238999999,0.009543382,-0.017331072000000003,-4.62581892,-0.002300763000000001,-0.0006384470000000003,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_03,3,ir_scenario_02,multi_fact_personal,0.3693368469999996,0.011240301999999999,0.015284884999999998,0.34807081100000037,0.0009489900000000003,-0.0006783420000000002,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_04,1,ir_scenario_02,general_no_memory,8.023810633,0.015492789,-0.083763185,8.113736288,-0.005699415,0.0001018200000000003,-1.0,-1.0,-23.0,-2.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_04,2,ir_scenario_02,general_no_memory,-5.606623319,0.008702998000000002,-0.097664493,-5.490984682000001,-0.0076341759999999995,0.0012129110000000001,-1.0,-1.0,-23.0,-2.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_04,3,ir_scenario_02,general_no_memory,-1.2280095960000006,0.008910355000000002,-0.092288739,-1.1232073370000002,-0.006637068,0.00016977099999999998,-1.0,-1.0,-23.0,-2.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_05,1,ir_scenario_02,unknown_or_conflicting,-2.264040201000001,0.009109559,0.009902462,-2.273438551999999,0.00038149699999999974,0.0002555079999999998,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_05,2,ir_scenario_02,unknown_or_conflicting,1.2097218619999999,0.009852986000000001,0.01445890200000001,1.1768427149999998,0.000423653999999999,0.0007053480000000002,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_05,3,ir_scenario_02,unknown_or_conflicting,-1.734220465,0.007217928,0.0016111560000000025,-1.7151759749999993,-0.004109299,0.00018895200000000004,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_06,1,ir_scenario_02,lifecycle_or_authorization,-1.275277118,0.011738912,-0.0022786589999999884,-1.3019182779999987,0.007392903,-0.0010193059999999998,0.0,0.0,0.0,0.0,0.0,-1.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_06,2,ir_scenario_02,lifecycle_or_authorization,-3.5252394869999986,0.014270957999999999,0.0020487720000000043,-3.5408291960000007,0.0011694460000000002,-0.000280284,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_02_06,3,ir_scenario_02,lifecycle_or_authorization,-1.5266389400000002,0.007778435000000002,-0.0051906850000000004,-1.5254959859999997,-0.0010019190000000004,-0.00010372799999999998,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_01,1,ir_scenario_03,direct_personal_recall,-5.058030671999999,0.011677867000000001,-0.025362101999999997,-5.0441400949999995,0.002951932000000001,0.0003720469999999999,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_01,2,ir_scenario_03,direct_personal_recall,-2.0918740059999994,0.007062851999999998,0.006014578999999992,-2.106655454,0.0007236440000000007,0.0007781839999999999,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_01,3,ir_scenario_03,direct_personal_recall,-0.8405641589999999,0.010061513,-0.0009436460000000063,-0.8447018170000002,-0.003433215,-0.0008327309999999997,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_02,1,ir_scenario_03,paraphrased_personal_recall,-2.2071428920000002,0.012348795,0.0011880699999999994,-2.2011145040000013,-0.008085067,0.0031283819999999994,0.0,0.0,0.0,0.0,0.0,1.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_02,2,ir_scenario_03,paraphrased_personal_recall,-8.807994759,0.009250619000000002,-0.0011539079999999952,-8.807350722,-3.886800000000006e-05,-8.759500000000021e-05,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_02,3,ir_scenario_03,paraphrased_personal_recall,0.15817238400000022,0.012655118,-0.01709164499999999,0.159636656,-0.00011266599999999998,0.00015742900000000016,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_03,1,ir_scenario_03,multi_fact_personal,2.1309833320000013,0.012588236999999999,0.005200752000000003,2.108404906999999,-0.0014743700000000009,0.00018447600000000026,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_03,2,ir_scenario_03,multi_fact_personal,-10.542645518,0.009387185999999999,-0.00011940700000000193,-10.555464618999999,-0.0010086720000000004,-0.0006941599999999997,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_03,3,ir_scenario_03,multi_fact_personal,-1.2395593319999998,0.007658589000000002,-0.0023995180000000033,-1.2265565250000003,-0.0032650730000000003,8.628000000000108e-06,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_04,1,ir_scenario_03,general_no_memory,13.153486162999997,7.923762652,-0.087038382,5.312169423,-0.00032575599999999996,0.004062671,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_04,2,ir_scenario_03,general_no_memory,-6.696247246000002,2.146768188,-0.072123987,-8.762249637000002,-0.0005449489999999994,0.003549666,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_04,3,ir_scenario_03,general_no_memory,-1.2111439799999992,3.4216737420000003,-0.074601188,-5.092315858999999,0.0002804919999999994,0.003745788,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_05,1,ir_scenario_03,unknown_or_conflicting,0.9147624710000004,0.012288377000000001,-0.017996946,0.9092476410000003,-0.000437738,-0.00023599699999999994,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_05,2,ir_scenario_03,unknown_or_conflicting,-3.5149622020000004,0.022585969,-0.006896810000000003,-3.5331287709999994,0.0009711149999999998,0.0009634700000000001,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_05,3,ir_scenario_03,unknown_or_conflicting,-0.8868718299999996,0.012600828,-0.008063731000000005,-0.8922677000000001,-0.004802147999999999,0.00044282800000000015,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_06,1,ir_scenario_03,lifecycle_or_authorization,-9.091252514999999,0.015699357999999997,0.0029902190000000023,-9.113028798999999,0.00017689300000000002,-9.695399999999979e-05,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_06,2,ir_scenario_03,lifecycle_or_authorization,-10.717979474,0.008537549,-0.005730242999999996,-10.719033523999999,0.001089988,-0.000876028,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_03_06,3,ir_scenario_03,lifecycle_or_authorization,2.780778004,0.007913807999999998,0.0153755,2.721872917,-0.0005264399999999995,-0.00029986200000000013,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_01,1,ir_scenario_04,direct_personal_recall,-2.051590321999999,0.015333351,-0.0025205630000000034,-2.0964050939999996,-0.0010547439999999998,0.0005356560000000002,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_01,2,ir_scenario_04,direct_personal_recall,-4.433497534000001,0.011979364,0.009950209999999994,-4.457836573999999,0.0006609370000000003,0.0004955100000000002,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_01,3,ir_scenario_04,direct_personal_recall,0.28453149200000016,0.017313162,0.05400213499999999,0.1952535339999999,0.0007696700000000001,-7.376499999999994e-05,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_02,1,ir_scenario_04,paraphrased_personal_recall,2.3060342040000013,0.014256805999999999,-0.011270458999999997,2.312100481,0.0006371780000000004,0.0008661980000000003,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_02,2,ir_scenario_04,paraphrased_personal_recall,-6.943495166,0.014513207,0.0032743330000000043,-6.952877064999999,-0.0007926789999999993,0.00031659400000000034,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_02,3,ir_scenario_04,paraphrased_personal_recall,-1.5333256139999998,0.015673100000000002,-0.015183836999999992,-1.5353906860000004,0.0012517329999999997,-0.00029202800000000017,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_03,1,ir_scenario_04,multi_fact_personal,1.351956036999999,0.014508832,0.00719118199999999,1.3272183930000008,0.001783036,-0.000626452,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_03,2,ir_scenario_04,multi_fact_personal,-9.757310834,0.011443459999999999,0.004616843999999995,-9.789256122000001,0.011930569,-0.0003138189999999999,0.0,0.0,0.0,0.0,0.0,-1.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_03,3,ir_scenario_04,multi_fact_personal,-4.642648743,0.0076693440000000015,-0.0011598049999999999,-4.655266434999999,0.0036022550000000004,9.585800000000031e-05,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_04,1,ir_scenario_04,general_no_memory,25.890121932999996,0.005580670999999999,-0.083226504,25.954459758,0.0015719129999999994,25.032121735,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_04,2,ir_scenario_04,general_no_memory,-4.903963707000001,0.008086525,-0.077691046,-4.832486476000001,0.00019605399999999933,0.000901675,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_04,3,ir_scenario_04,general_no_memory,0.3554840290000003,0.005081426,-0.079865772,0.43080723799999987,0.0009474349999999999,-0.0007293759999999999,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_05,1,ir_scenario_04,unknown_or_conflicting,0.9407596680000001,0.006854092999999999,-0.0012249260000000012,0.9297793280000004,-0.0006036499999999998,0.00011229900000000017,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_05,2,ir_scenario_04,unknown_or_conflicting,-3.4553879730000006,0.013019673999999998,-0.019741275000000003,-3.447560512,0.0020400289999999996,-0.00016625799999999986,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_05,3,ir_scenario_04,unknown_or_conflicting,0.7429440240000007,0.011954524,0.019712009000000003,0.7086055170000005,-0.0020980340000000004,-0.0008939639999999997,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_06,1,ir_scenario_04,lifecycle_or_authorization,-0.16067725399999944,0.030898793,0.0018744499999999997,-0.23473630199999995,0.00019273200000000015,9.604300000000008e-05,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_06,2,ir_scenario_04,lifecycle_or_authorization,-8.079557692999998,0.010352996,-0.010099114999999992,-8.074470104,-0.00010729499999999944,0.00012992600000000004,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_04_06,3,ir_scenario_04,lifecycle_or_authorization,-0.7932408550000005,0.008121137,-0.021992051,-0.7521203030000003,-0.007131761,-0.000678685,0.0,0.0,0.0,0.0,,1.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_01,1,ir_scenario_05,direct_personal_recall,4.247840291,0.004931119999999999,-0.022143733000000013,4.2750982,-0.003915614000000001,6.019899999999993e-05,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_01,2,ir_scenario_05,direct_personal_recall,-4.358405471000001,0.016965629,0.0009411579999999975,-4.378536375,-0.0010769279999999996,-0.00024078800000000003,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_01,3,ir_scenario_05,direct_personal_recall,-3.072511895,0.012348612,0.011135546999999996,-3.095924721,-0.00023363399999999993,-0.00026865099999999996,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_02,1,ir_scenario_05,paraphrased_personal_recall,32.149308217,0.016780592,0.710897199,31.407481289000003,0.001331164000000001,27.729760115,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_02,2,ir_scenario_05,paraphrased_personal_recall,-5.28453124,0.012589371,-0.008926847000000002,-5.281042748999999,-0.0024459769999999985,-0.000613583,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_02,3,ir_scenario_05,paraphrased_personal_recall,-1.3137480060000004,0.009441110999999999,0.0013358769999999992,-1.3319216240000005,0.003290174,0.0003877129999999996,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_03,1,ir_scenario_05,multi_fact_personal,-4.526760025,0.017209777,0.002506091000000002,-4.546867138,-0.0031307320000000007,-0.00029187000000000006,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_03,2,ir_scenario_05,multi_fact_personal,-0.32020318000000003,0.009234667,0.008647117999999995,-0.3129017920000017,-0.0033063090000000003,0.0011869099999999998,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_03,3,ir_scenario_05,multi_fact_personal,-10.857124359,0.011615342,0.015199906,-10.840714977,-0.006048541999999999,0.0008757170000000002,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_04,1,ir_scenario_05,general_no_memory,7.1216662059999996,5.985069295,-0.087664714,1.227116702,-0.0036724369999999998,0.0020754799999999998,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_04,2,ir_scenario_05,general_no_memory,6.398066146,2.121597545,-0.072150168,4.3536307999999995,0.0011871089999999996,0.003925454,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_04,3,ir_scenario_05,general_no_memory,4.493946336,3.801764622,-0.077276877,0.7650851499999995,0.0013760539999999998,0.0027695619999999997,-1.0,-1.0,-23.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_05,1,ir_scenario_05,unknown_or_conflicting,-0.4898823650000006,0.010828316000000001,-0.015786425000000007,-0.479817175,0.0035496539999999993,-0.0012217320000000001,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_05,2,ir_scenario_05,unknown_or_conflicting,-7.188648563999999,0.008683137999999998,0.001224515999999995,-7.200963429,0.0025281110000000013,0.00014085799999999978,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_05,3,ir_scenario_05,unknown_or_conflicting,-3.345425155,0.013314721,0.0017018810000000023,-3.3584512569999996,-0.005498951999999998,0.00037255800000000026,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_06,1,ir_scenario_05,lifecycle_or_authorization,-1.3420228689999991,0.007642404,2.929956576,-4.2787938919999995,0.0007628800000000005,-0.0004506030000000004,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_06,2,ir_scenario_05,lifecycle_or_authorization,-7.769299269000001,0.014776883000000001,0.010639290999999995,-7.857128594,0.0004982670000000002,0.0009699319999999997,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_05_06,3,ir_scenario_05,lifecycle_or_authorization,-1.6678793260000013,0.013052887999999999,1.8486982779999996,-3.5373756810000003,-6.562400000000024e-05,-0.6887514199999991,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_01,1,ir_scenario_06,direct_personal_recall,-7.673075133999999,0.018633234,0.005626729000000011,-7.7020047609999995,-0.0014038520000000006,-0.000515466,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_01,2,ir_scenario_06,direct_personal_recall,-26.21406829,0.010149236,-1.869494381,-24.34924119,-0.0032882710000000006,-24.731618693999998,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_01,3,ir_scenario_06,direct_personal_recall,-0.8881651160000001,0.012274661000000001,-0.0006894300000000048,-0.9016158510000003,0.0005319620000000004,-6.856099999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_02,1,ir_scenario_06,paraphrased_personal_recall,-1.6076501949999997,0.012451163999999999,0.013451305999999996,-1.6318961919999992,-0.0016717909999999997,-0.00032218600000000013,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_02,2,ir_scenario_06,paraphrased_personal_recall,-1.7428052959999993,0.010682065000000001,0.0010321900000000023,-1.7602100219999999,-0.00027789200000000007,0.00027450400000000007,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_02,3,ir_scenario_06,paraphrased_personal_recall,-4.024122817,0.009344991,-0.010382884999999994,-4.023483023000001,-0.00012076000000000014,0.00044733299999999985,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_03,1,ir_scenario_06,multi_fact_personal,-1.9126457010000006,0.012414752,0.02761770699999999,-1.9586740420000002,-0.0004318310000000006,-0.000796073,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_03,2,ir_scenario_06,multi_fact_personal,-4.311902559,0.007319717000000002,-0.0024450419999999945,-4.309735836000001,0.0004890320000000004,0.001016112,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_03,3,ir_scenario_06,multi_fact_personal,-1.5648043290000002,0.015098256999999999,0.007574259999999999,-1.6019253529999995,-0.0009626090000000014,-0.0004243229999999999,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_04,1,ir_scenario_06,general_no_memory,1.8471391750000006,3.030440919,-0.086745332,-1.0929640850000002,-0.005508523,0.014421759999999999,-1.0,-1.0,-23.0,-1.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_04,2,ir_scenario_06,general_no_memory,0.39299932099999957,2.3710049019999997,-0.086892966,-1.8614594450000013,-0.0058603299999999995,0.0024775889999999997,-1.0,-1.0,-23.0,-1.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_04,3,ir_scenario_06,general_no_memory,3.5989439790000004,2.54658051,-0.072641211,1.1423561500000003,-0.00430609,0.0036252460000000004,-1.0,-1.0,-23.0,-1.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_05,1,ir_scenario_06,unknown_or_conflicting,2.2644516149999987,4.122837978000001,-0.0011103070000000048,-1.8575698779999996,0.0009932149999999987,0.0021907709999999998,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_05,2,ir_scenario_06,unknown_or_conflicting,-0.07946212899999949,2.371991578,-0.003968980999999996,-2.4599455939999997,0.0044190570000000005,0.0018021699999999996,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_05,3,ir_scenario_06,unknown_or_conflicting,29.362058574,26.788068938000002,1.001686091,1.5589667349999994,0.004429207999999999,23.934010595999997,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_06,1,ir_scenario_06,lifecycle_or_authorization,2.9667766209999993,0.013100324,-0.021545409,2.972077797999999,0.004373489000000001,0.0025467929999999995,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_06,2,ir_scenario_06,lifecycle_or_authorization,-5.095710355,0.011381809,-0.0025696350000000007,-5.110209128999999,0.007667805,8.354299999999973e-05,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_06_06,3,ir_scenario_06,lifecycle_or_authorization,2.978466356,0.011676648000000001,0.010956315000000001,2.9579635129999993,0.0004464770000000007,-0.0006335,0.0,0.0,0.0,0.0,,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_07_01,1,ir_scenario_07,direct_personal_recall,-2.35641913,0.006685693999999999,-0.016385875999999994,-2.341755784,0.0007648359999999996,-0.000538452,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_07_01,2,ir_scenario_07,direct_personal_recall,-2.6393750490000003,0.010026366000000002,0.005327482999999994,-2.653879192,0.0004879489999999997,0.0005987099999999997,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_07_01,3,ir_scenario_07,direct_personal_recall,-29.80882725,0.016008464,-1.390732826,-28.423475715,-0.0017626100000000013,-24.91572199,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_07_02,1,ir_scenario_07,paraphrased_personal_recall,11.335473420999996,0.011575059,0.7969497410000002,10.525001160999999,-0.002141580999999999,2.6945965280000017,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_07_02,2,ir_scenario_07,paraphrased_personal_recall,-9.824380284,0.013155596,-0.004591354000000006,-9.828260562,-0.0007459440000000001,0.0004347409999999998,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_07_02,3,ir_scenario_07,paraphrased_personal_recall,-3.883916996999999,0.009780457999999999,0.003268606999999993,-3.896856248999999,-0.0001876880000000001,1.3771000000000096e-05,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:1.7b,SELECTIVE-ALWAYS,ir_07_03,1,ir_scenario_07,multi_fact_personal,2.478115809,0.007319927999999998,-0.001061656000000008,2.4706137879999996,0.0019761410000000007,6.394199999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0
